State,Units,Coal (K short tons),Natural Gas (M cubic ft),Crude Oil (K barrels),Fuel Ethanol (K barrels),Biodiesel (K barrels),Renewable Diesel (K barrels)
Washington,Physical,0.0,0.0,0.0,0.0,1335.0,0.0
Washington,Physical,0.0,0.0,0.0,0.0,1541.0,0.0
Washington,Physical,0.0,0.0,0.0,0.0,1694.0,0.0
Washington,Physical,0.0,0.0,0.0,0.0,1850.0,0.0
Washington,Physical,0.0,0.0,0.0,1808.0,1.0,0.0
Washington,Physical,0.0,0.0,0.0,1768.0,1.0,0.0
Washington,Physical,0.0,0.0,0.0,1696.0,1408.0,0.0
Washington,Physical,0.0,0.0,0.0,1948.0,1454.0,NA
West Virginia,Physical,118944.0,208757.0,2300.0,NA,NA,NA
West Virginia,Physical,149191.0,207416.0,3530.0,NA,NA,NA
West Virginia,Physical,149681.0,211610.0,3674.0,NA,NA,NA
West Virginia,Physical,153749.0,211460.0,3561.0,NA,NA,NA
West Virginia,Physical,145921.0,236971.0,3312.0,NA,NA,NA
West Virginia,Physical,141011.0,231759.0,3104.0,NA,NA,NA
West Virginia,Physical,144072.0,242452.0,3124.0,NA,NA,NA
West Virginia,Physical,118258.0,234027.0,2969.0,NA,NA,NA
West Virginia,Physical,123743.0,214951.0,2677.0,NA,NA,NA
West Virginia,Physical,115448.0,208676.0,2385.0,NA,NA,NA
West Virginia,Physical,102462.0,202306.0,2665.0,NA,NA,NA
West Virginia,Physical,109283.0,154484.0,2479.0,NA,NA,NA
West Virginia,Physical,108834.0,153322.0,2519.0,NA,NA,NA
West Virginia,Physical,95433.0,152767.0,2518.0,NA,NA,NA
West Virginia,Physical,85314.0,148564.0,2382.0,NA,NA,NA
West Virginia,Physical,113126.0,150505.0,2406.0,NA,NA,NA
West Virginia,Physical,121584.0,156551.0,2336.0,NA,NA,NA
West Virginia,Physical,112814.0,161251.0,3473.0,0.0,NA,NA
West Virginia,Physical,128540.0,150850.0,3227.0,0.0,NA,NA
West Virginia,Physical,115049.0,130078.0,3628.0,0.0,NA,NA
West Virginia,Physical,131008.0,143730.0,3524.0,0.0,NA,NA
West Virginia,Physical,127764.0,144883.0,3555.0,0.0,NA,NA
West Virginia,Physical,129907.0,135431.0,3145.0,0.0,NA,NA
West Virginia,Physical,136676.0,160000.0,2835.0,0.0,NA,NA
West Virginia,Physical,145005.0,174942.0,2621.0,0.0,NA,NA
West Virginia,Physical,153580.0,177192.0,2243.0,0.0,NA,NA
West Virginia,Physical,169205.0,178000.0,2143.0,0.0,NA,NA
West Virginia,Physical,167352.0,198605.0,1963.0,0.0,NA,NA
West Virginia,Physical,162164.0,182000.0,2068.0,0.0,NA,NA
West Virginia,Physical,130525.0,171024.0,2048.0,0.0,NA,NA
West Virginia,Physical,161776.0,183773.0,1918.0,0.0,NA,NA
West Virginia,Physical,162997.0,186231.0,1948.0,0.0,NA,NA
West Virginia,Physical,170433.0,169839.0,1680.0,0.0,NA,NA
West Virginia,Physical,173743.0,172268.0,1509.0,0.0,NA,NA
West Virginia,Physical,171145.0,180000.0,1471.0,0.0,NA,NA
West Virginia,Physical,157978.0,176015.0,1471.0,0.0,NA,NA
West Virginia,Physical,158257.0,264139.0,1400.0,0.0,NA,NA
West Virginia,Physical,162631.0,191889.0,1226.0,0.0,0.0,0.0
West Virginia,Physical,150222.0,190249.0,1456.0,0.0,0.0,0.0
West Virginia,Physical,139755.0,187723.0,1481.0,0.0,0.0,0.0
West Virginia,Physical,148017.0,197217.0,1735.0,0.0,0.0,0.0
West Virginia,Physical,153655.0,221108.0,1696.0,0.0,0.0,0.0
West Virginia,Physical,152374.0,225530.0,1726.0,0.0,0.0,0.0
West Virginia,Physical,153522.0,231184.0,1992.0,0.0,3.0,0.0
West Virginia,Physical,157805.0,244880.0,2126.0,0.0,29.0,0.0
West Virginia,Physical,137038.0,264436.0,1501.0,0.0,13.0,0.0
West Virginia,Physical,135306.0,265174.0,1842.0,0.0,0.0,0.0
West Virginia,Physical,134785.0,394125.0,2146.0,0.0,0.0,0.0
West Virginia,Physical,120449.0,539861.0,2573.0,0.0,0.0,0.0
West Virginia,Physical,112876.0,741853.0,7239.0,0.0,0.0,0.0
West Virginia,Physical,112187.0,1067114.0,10330.0,0.0,0.0,0.0
West Virginia,Physical,95633.0,1315248.0,11572.0,0.0,0.0,0.0
West Virginia,Physical,79823.0,1384458.0,7636.0,0.0,0.0,0.0
West Virginia,Physical,92821.0,1514278.0,9.0,0.0,0.0,0.0
West Virginia,Physical,95510.0,1771698.0,12739.0,0.0,0.0,0.0
West Virginia,Physical,93425.0,2155214.0,17256.0,0.0,0.0,0.0
West Virginia,Physical,67380.0,2567.0,19.0,0.0,0.0,0.0
West Virginia,Physical,78620.0,2675.0,17.0,0.0,0.0,0.0
West Virginia,Physical,83578.0,2920613.0,15204.0,0.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,NA,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,0.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,NA,NA
Wisconsin,Physical,0.0,0.0,0.0,95.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,496.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,1832.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,2545.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,4090.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,5009.0,0.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,6759.0,280.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,10652.0,366.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,11000.0,193.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,11629.0,199.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,12354.0,411.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,11956.0,527.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,11751.0,276.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,13035.0,279.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,13460.0,481.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,13827.0,597.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,14333.0,349.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,15113.0,544.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,15000.0,643.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,10990.0,743.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,12600.0,708.0,0.0
Wisconsin,Physical,0.0,0.0,0.0,12748.0,631.0,0.0
Wyoming,Physical,2024.0,181610.0,133910.0,NA,NA,NA
Wyoming,Physical,3260.0,235849.0,138314.0,NA,NA,NA
Wyoming,Physical,3670.0,243381.0,134470.0,NA,NA,NA
Wyoming,Physical,3588.0,240074.0,136312.0,NA,NA,NA
Wyoming,Physical,3829.0,248481.0,144250.0,NA,NA,NA
Wyoming,Physical,4602.0,303517.0,154945.0,NA,NA,NA
Wyoming,Physical,7222.0,338520.0,160345.0,NA,NA,NA
Wyoming,Physical,8052.0,380105.0,148114.0,NA,NA,NA
Wyoming,Physical,10928.0,375059.0,140011.0,NA,NA,NA
Wyoming,Physical,14886.0,357731.0,141914.0,NA,NA,NA
Wyoming,Physical,20703.0,326657.0,139997.0,NA,NA,NA
Wyoming,Physical,23804.0,316123.0,135943.0,NA,NA,NA
Wyoming,Physical,30836.0,328768.0,134149.0,NA,NA,NA
Wyoming,Physical,46028.0,330180.0,136472.0,NA,NA,NA
Wyoming,Physical,58328.0,357267.0,137385.0,NA,NA,NA
Wyoming,Physical,71523.0,414416.0,131890.0,NA,NA,NA
Wyoming,Physical,94887.0,407072.0,126362.0,NA,NA,NA
Wyoming,Physical,102969.0,408356.0,130563.0,0.0,NA,NA
Wyoming,Physical,108361.0,424657.0,118300.0,0.0,NA,NA
Wyoming,Physical,112214.0,443988.0,118303.0,0.0,NA,NA
Wyoming,Physical,130914.0,516683.0,124269.0,0.0,NA,NA
Wyoming,Physical,140714.0,416565.0,128514.0,0.0,NA,NA
Wyoming,Physical,136826.0,403266.0,121337.0,0.0,NA,NA
Wyoming,Physical,146850.0,497980.0,115267.0,0.0,NA,NA
Wyoming,Physical,164014.0,509058.0,113985.0,0.0,NA,NA
Wyoming,Physical,171558.0,665699.0,107715.0,0.0,NA,NA
Wyoming,Physical,184249.0,735728.0,103856.0,0.0,NA,NA
Wyoming,Physical,193854.0,776528.0,99928.0,0.0,NA,NA
Wyoming,Physical,190172.0,842576.0,96810.0,0.0,NA,NA
Wyoming,Physical,210129.0,634957.0,87667.0,0.0,NA,NA
Wyoming,Physical,237092.0,696018.0,79528.0,56.0,NA,NA
Wyoming,Physical,263822.0,673775.0,78884.0,56.0,NA,NA
Wyoming,Physical,278440.0,666036.0,73365.0,24.0,NA,NA
Wyoming,Physical,281881.0,738368.0,70176.0,45.0,NA,NA
Wyoming,Physical,314409.0,903836.0,64782.0,54.0,NA,NA
Wyoming,Physical,337119.0,971230.0,61126.0,52.0,NA,NA
Wyoming,Physical,338900.0,1088328.0,60726.0,65.0,NA,NA
Wyoming,Physical,368749.0,1363879.0,57433.0,73.0,0.0,0.0
Wyoming,Physical,373161.0,1453957.0,54801.0,102.0,0.0,0.0
Wyoming,Physical,376270.0,1539318.0,52970.0,124.0,0.0,0.0
Wyoming,Physical,396493.0,1592203.0,51940.0,116.0,0.0,0.0
Wyoming,Physical,404319.0,1639317.0,51770.0,111.0,0.0,0.0
Wyoming,Physical,446742.0,1816201.0,52974.0,112.0,0.0,0.0
Wyoming,Physical,453568.0,2047882.0,54116.0,120.0,0.0,0.0
Wyoming,Physical,467644.0,2274850.0,53045.0,150.0,0.0,0.0
Wyoming,Physical,431107.0,2335328.0,51531.0,155.0,0.0,0.0
Wyoming,Physical,442522.0,2305525.0,53890.0,175.0,0.0,0.0
Wyoming,Physical,438673.0,2159422.0,54515.0,269.0,0.0,0.0
Wyoming,Physical,401442.0,2022275.0,57808.0,314.0,0.0,0.0
Wyoming,Physical,387924.0,1858207.0,63478.0,317.0,0.0,0.0
Wyoming,Physical,395665.0,1794413.0,76091.0,303.0,0.0,0.0
Wyoming,Physical,375773.0,1808519.0,86456.0,209.0,0.0,0.0
Wyoming,Physical,297218.0,1662909.0,72.0,0.0,0.0,0.0
Wyoming,Physical,316454.0,1590059.0,75.0,0.0,0.0,0.0
Wyoming,Physical,304188.0,1637517.0,87.0,0.0,0.0,276912.0
Wyoming,Physical,1488854.0,102.0,0.0,0.0,2.0,218556.0
Wyoming,Physical,1206.0,89.0,0.0,0.0,2.0,238773.0
Wyoming,Physical,1109.0,85.0,0.0,0.0,2289.0,244730.0
Wyoming,Physical,1032634.0,90906.0,0.0,0.0,3320.0,NA
